TRANSACTION_ID,BUSINESS_ENTITY_ID,ENTITY_NAME,BUSINESS_TYPE,SECTOR,REVENUE_AMOUNT,TAX_COLLECTED,TRANSACTION_DATE,FISCAL_QUARTER,REGION,EMPLOYEE_COUNT,ANNUAL_REVENUE_TIER,COMPLIANCE_STATUS,AUDIT_FLAG,BN_NUMBER,LAST_UPDATED
TXN-00000559,BIZ-00308,Ontario Business 402,Cooperative,Technology,2381454.7,287333.32,2024-02-26,2025-04-01,Central,2764,$1-5M,Compliant,Yes,176489253RC0001,2026-05-05
TXN-00000560,BIZ-00101,Ontario Business 54,Partnership,Healthcare,757610.92,111940.27,2024-12-25,2024-10-01,Ottawa,1503,>$100M,Non-Compliant,No,580819218RC0001,2026-06-26
TXN-00000561,BIZ-00066,Ontario Business 133,Corporation,Energy,1830770.58,512298.27,2026-07-26,2024-10-01,Central,857,$25-100M,Exempt,No,781455020RC0001,2026-05-17
TXN-00000562,BIZ-00182,Ontario Business 221,Partnership,Finance,4615584.76,262370.01,2026-07-23,2024-10-01,Southwestern,1770,$25-100M,Non-Compliant,Yes,642546708RC0001,2026-07-10
TXN-00000563,BIZ-00070,Ontario Business 401,Sole Proprietorship,Technology,924997.4,33432.16,2024-03-15,2024-04-01,Niagara,2397,>$100M,Exempt,Yes,591354364RC0001,2026-02-11
TXN-00000564,BIZ-00193,Ontario Business 175,Sole Proprietorship,Technology,4769869.88,569494.88,2024-04-19,2025-04-01,Durham,3780,$25-100M,Compliant,No,584704191RC0001,2026-03-01
TXN-00000565,BIZ-00225,Ontario Business 88,Partnership,Technology,275673.35,155181.23,2024-06-13,2024-07-01,Waterloo,2806,$25-100M,Under Review,Yes,163575146RC0001,2026-04-06
TXN-00000566,BIZ-00376,Ontario Business 1,Crown Corporation,Energy,209340.31,580841.57,2025-02-01,2024-07-01,Central,4432,>$100M,Non-Compliant,No,818807833RC0001,2026-03-31
TXN-00000567,BIZ-00065,Ontario Business 112,Crown Corporation,Retail,2902287.66,171925.16,2024-04-15,2024-04-01,GTA,1398,<$1M,Exempt,No,533696439RC0001,2026-07-11
TXN-00000568,BIZ-00018,Ontario Business 153,Corporation,Education,719769.68,614634.26,2024-04-08,2025-07-01,Ottawa,3820,$5-25M,Compliant,No,607639912RC0001,2026-06-01
TXN-00000569,BIZ-00406,Ontario Business 92,Non-Profit,Education,138285.82,340004.71,2024-12-28,2025-01-01,Ottawa,2217,$1-5M,Non-Compliant,Yes,292731520RC0001,2026-01-09
TXN-00000570,BIZ-00254,Ontario Business 424,Corporation,Retail,1085724.98,513539.08,2024-02-16,2026-01-01,Hamilton,1380,$1-5M,Under Review,No,372513486RC0001,2026-06-08
TXN-00000571,BIZ-00477,Ontario Business 487,Non-Profit,Energy,4562762.1,368210.67,2026-01-21,2025-10-01,Hamilton,2401,$1-5M,Exempt,Yes,188091320RC0001,2026-05-05
TXN-00000572,BIZ-00397,Ontario Business 201,Cooperative,Construction,3338730.13,344409.93,2024-08-06,2024-04-01,Ottawa,851,<$1M,Under Review,Yes,801062634RC0001,2026-03-31
TXN-00000573,BIZ-00089,Ontario Business 352,Non-Profit,Finance,4724954.3,344307.01,2025-01-07,2024-10-01,Northern,1724,$25-100M,Exempt,No,147497997RC0001,2026-03-11
TXN-00000574,BIZ-00147,Ontario Business 408,Non-Profit,Technology,1988267.27,157476.03,2024-07-10,2025-04-01,Southwestern,4508,>$100M,Exempt,No,539978353RC0001,2026-01-09
TXN-00000575,BIZ-00143,Ontario Business 433,Corporation,Finance,2091185.74,257471.2,2026-01-31,2025-07-01,Central,2548,$1-5M,Exempt,Yes,310869662RC0001,2026-06-18
TXN-00000576,BIZ-00302,Ontario Business 293,Crown Corporation,Technology,662241.05,577173.08,2024-10-31,2025-10-01,Ottawa,3159,>$100M,Compliant,No,608503668RC0001,2026-06-21
TXN-00000577,BIZ-00195,Ontario Business 38,Corporation,Finance,4825814.03,557260.12,2025-11-08,2025-07-01,Southwestern,2407,<$1M,Compliant,No,313040074RC0001,2026-05-06
TXN-00000578,BIZ-00239,Ontario Business 444,Corporation,Finance,3090107.04,269442.29,2026-06-18,2024-04-01,Central,87,$1-5M,Non-Compliant,No,935925083RC0001,2026-07-31
TXN-00000579,BIZ-00426,Ontario Business 87,Sole Proprietorship,Construction,4087790.76,637237.06,2024-10-07,2025-10-01,Southwestern,2667,$25-100M,Compliant,No,676913468RC0001,2026-07-14
TXN-00000580,BIZ-00460,Ontario Business 456,Partnership,Healthcare,426053.24,385596.7,2026-07-22,2025-10-01,Central,3219,$1-5M,Under Review,Yes,822937238RC0001,2026-04-14
TXN-00000581,BIZ-00249,Ontario Business 310,Corporation,Healthcare,385604.8,319451.19,2024-12-10,2024-07-01,Northern,2848,>$100M,Under Review,No,291712394RC0001,2026-07-23
TXN-00000582,BIZ-00496,Ontario Business 298,Corporation,Education,2984674.62,613692.14,2026-02-20,2024-10-01,Northern,4972,$1-5M,Non-Compliant,Yes,686564802RC0001,2026-03-07
TXN-00000583,BIZ-00037,Ontario Business 283,Crown Corporation,Energy,3953425.24,311016.59,2025-02-03,2024-07-01,Hamilton,3320,$5-25M,Exempt,Yes,271666622RC0001,2026-06-21
TXN-00000584,BIZ-00133,Ontario Business 442,Partnership,Agriculture,4490786.83,338348.28,2026-06-02,2025-01-01,Niagara,3547,<$1M,Exempt,Yes,352221822RC0001,2026-06-19
TXN-00000585,BIZ-00145,Ontario Business 25,Non-Profit,Manufacturing,3665662.26,521737.49,2025-04-28,2025-01-01,Niagara,921,$5-25M,Under Review,No,545224931RC0001,2026-05-14
TXN-00000586,BIZ-00208,Ontario Business 196,Cooperative,Agriculture,118955.1,613969.71,2025-05-07,2025-07-01,Niagara,2752,$1-5M,Compliant,Yes,153108913RC0001,2026-02-17
TXN-00000587,BIZ-00416,Ontario Business 74,Crown Corporation,Energy,68589.08,131193.45,2025-02-22,2024-04-01,Southwestern,3854,<$1M,Under Review,Yes,352181625RC0001,2026-02-26
TXN-00000588,BIZ-00232,Ontario Business 411,Corporation,Retail,710921.55,72538.59,2026-04-03,2026-01-01,Southwestern,3683,$1-5M,Exempt,Yes,721465049RC0001,2026-02-14
TXN-00000589,BIZ-00324,Ontario Business 74,Cooperative,Education,4946814.94,457228.98,2025-09-29,2025-04-01,Waterloo,2685,$5-25M,Under Review,No,983933222RC0001,2026-04-17
TXN-00000590,BIZ-00380,Ontario Business 449,Sole Proprietorship,Mining,1232642.59,473814.96,2024-09-09,2025-10-01,Waterloo,4185,$1-5M,Under Review,No,131975019RC0001,2026-06-23
TXN-00000591,BIZ-00242,Ontario Business 90,Non-Profit,Healthcare,3910119.66,401127.38,2024-12-19,2024-07-01,Niagara,617,>$100M,Compliant,Yes,744029154RC0001,2026-05-17
TXN-00000592,BIZ-00288,Ontario Business 371,Corporation,Retail,98045.51,135185.52,2025-02-07,2024-10-01,Hamilton,1201,$5-25M,Non-Compliant,No,990199375RC0001,2026-02-02
TXN-00000593,BIZ-00096,Ontario Business 248,Partnership,Mining,1295699.53,253371.51,2024-08-26,2024-10-01,Hamilton,1471,$1-5M,Under Review,Yes,959490847RC0001,2026-03-22
TXN-00000594,BIZ-00179,Ontario Business 122,Sole Proprietorship,Energy,251872.84,62707.86,2025-09-25,2025-01-01,Northern,4643,$25-100M,Non-Compliant,No,203726307RC0001,2026-01-22
TXN-00000595,BIZ-00361,Ontario Business 341,Crown Corporation,Energy,4074250.27,642648.9,2026-03-11,2024-07-01,Niagara,35,>$100M,Exempt,Yes,932057972RC0001,2026-03-17
TXN-00000596,BIZ-00427,Ontario Business 304,Partnership,Healthcare,1124465.46,377731.92,2025-03-12,2024-04-01,Central,3804,$5-25M,Under Review,No,524252238RC0001,2026-07-10
TXN-00000597,BIZ-00157,Ontario Business 465,Crown Corporation,Healthcare,4880858.71,60866.85,2024-03-28,2025-01-01,Northern,32,$25-100M,Under Review,Yes,891152698RC0001,2026-05-27
TXN-00000598,BIZ-00061,Ontario Business 299,Cooperative,Healthcare,2687152.09,632697.42,2024-12-03,2025-07-01,GTA,3366,$1-5M,Exempt,No,945859656RC0001,2026-01-17
TXN-00000599,BIZ-00497,Ontario Business 194,Crown Corporation,Education,3244375.44,234497.1,2025-09-26,2024-07-01,Waterloo,3106,$25-100M,Exempt,No,165972910RC0001,2026-07-09
TXN-00000600,BIZ-00095,Ontario Business 71,Sole Proprietorship,Education,1374419.35,199195.45,2025-12-27,2025-07-01,Ottawa,2371,$1-5M,Exempt,Yes,892370297RC0001,2026-03-10
TXN-00000601,BIZ-00101,Ontario Business 455,Cooperative,Retail,4869201.76,192962.93,2024-04-16,2025-10-01,Northern,3522,$1-5M,Compliant,No,602423152RC0001,2026-05-01
TXN-00000602,BIZ-00392,Ontario Business 140,Cooperative,Retail,740423.58,94417.15,2026-05-28,2024-10-01,Southwestern,1075,<$1M,Exempt,Yes,651059303RC0001,2026-01-24
TXN-00000603,BIZ-00343,Ontario Business 376,Cooperative,Mining,142249.28,151250.2,2025-03-30,2025-01-01,Ottawa,3717,$5-25M,Compliant,Yes,810425731RC0001,2026-02-15
TXN-00000604,BIZ-00303,Ontario Business 476,Partnership,Agriculture,1182815.59,363731.09,2024-01-16,2025-01-01,Eastern,1379,$25-100M,Compliant,Yes,420426861RC0001,2026-03-22
TXN-00000605,BIZ-00107,Ontario Business 377,Partnership,Healthcare,4826373.07,206655.87,2025-03-12,2025-01-01,Southwestern,1845,<$1M,Exempt,Yes,750092307RC0001,2026-06-22
TXN-00000606,BIZ-00494,Ontario Business 324,Corporation,Education,1151936.62,524184.16,2026-02-16,2025-07-01,Southwestern,3656,<$1M,Non-Compliant,No,326749564RC0001,2026-03-04
TXN-00000607,BIZ-00480,Ontario Business 328,Cooperative,Agriculture,4725122.11,108226.88,2024-11-05,2024-07-01,Hamilton,3361,>$100M,Under Review,Yes,135010109RC0001,2026-04-12
TXN-00000608,BIZ-00473,Ontario Business 277,Sole Proprietorship,Mining,4733013.52,384754.74,2026-01-13,2025-04-01,Central,4515,<$1M,Under Review,No,472128510RC0001,2026-04-28
TXN-00000609,BIZ-00061,Ontario Business 346,Non-Profit,Education,2864945.52,446380.65,2024-04-12,2024-07-01,Niagara,1442,$5-25M,Non-Compliant,Yes,214652393RC0001,2026-03-19
TXN-00000610,BIZ-00165,Ontario Business 128,Cooperative,Education,1694221.33,130280.39,2026-07-31,2025-10-01,Ottawa,1828,$25-100M,Exempt,No,514496328RC0001,2026-01-21
TXN-00000611,BIZ-00221,Ontario Business 52,Crown Corporation,Technology,1594268.17,156730.82,2025-04-08,2024-04-01,Hamilton,1941,$25-100M,Exempt,Yes,236422864RC0001,2026-05-08
TXN-00000612,BIZ-00359,Ontario Business 133,Crown Corporation,Technology,2088603.83,489403.94,2026-05-24,2025-07-01,Eastern,640,$1-5M,Compliant,No,947649257RC0001,2026-05-16
TXN-00000613,BIZ-00418,Ontario Business 393,Non-Profit,Retail,4281467.18,431013.37,2025-02-01,2026-01-01,Northern,4867,$25-100M,Exempt,Yes,156504477RC0001,2026-03-11
TXN-00000614,BIZ-00046,Ontario Business 284,Crown Corporation,Finance,3064672.37,42462.88,2026-02-13,2024-07-01,Niagara,3636,>$100M,Exempt,No,898207387RC0001,2026-06-26
TXN-00000615,BIZ-00480,Ontario Business 286,Crown Corporation,Retail,2457505.0,168090.83,2026-06-28,2024-07-01,Waterloo,1179,$5-25M,Non-Compliant,Yes,229581790RC0001,2026-04-26
TXN-00000616,BIZ-00499,Ontario Business 172,Partnership,Technology,1303223.2,544669.17,2025-03-20,2024-07-01,Southwestern,1917,>$100M,Non-Compliant,Yes,343411307RC0001,2026-06-04
TXN-00000617,BIZ-00447,Ontario Business 239,Sole Proprietorship,Education,2384356.14,182943.92,2025-03-26,2025-10-01,Waterloo,471,>$100M,Non-Compliant,Yes,377023965RC0001,2026-02-03
TXN-00000618,BIZ-00183,Ontario Business 479,Cooperative,Technology,3082945.22,255066.87,2025-02-22,2024-04-01,Eastern,4174,$5-25M,Non-Compliant,Yes,644485264RC0001,2026-07-13
TXN-00000619,BIZ-00268,Ontario Business 96,Sole Proprietorship,Healthcare,4702809.27,96654.95,2025-09-26,2025-10-01,Hamilton,4193,$1-5M,Non-Compliant,Yes,485400853RC0001,2026-05-18
TXN-00000620,BIZ-00359,Ontario Business 350,Cooperative,Energy,3088344.85,70335.53,2025-09-13,2026-01-01,Hamilton,3353,$1-5M,Non-Compliant,No,855498818RC0001,2026-07-25
TXN-00000621,BIZ-00337,Ontario Business 295,Sole Proprietorship,Finance,1671188.35,420685.08,2024-10-03,2025-01-01,Hamilton,3335,$1-5M,Exempt,No,289660782RC0001,2026-05-09
TXN-00000622,BIZ-00255,Ontario Business 50,Corporation,Construction,4062139.88,627299.29,2025-03-23,2025-07-01,Eastern,2806,>$100M,Non-Compliant,No,309671755RC0001,2026-06-05
TXN-00000623,BIZ-00138,Ontario Business 474,Partnership,Technology,2125531.21,369321.27,2025-09-22,2025-07-01,Durham,1053,>$100M,Non-Compliant,No,352835901RC0001,2026-07-20
TXN-00000624,BIZ-00411,Ontario Business 32,Non-Profit,Mining,3655343.09,457550.26,2025-06-17,2025-07-01,Central,2267,<$1M,Exempt,Yes,852487049RC0001,2026-07-16
TXN-00000625,BIZ-00316,Ontario Business 154,Sole Proprietorship,Healthcare,1561846.81,367925.54,2024-05-01,2025-04-01,Northern,584,$5-25M,Non-Compliant,No,875467384RC0001,2026-01-09
TXN-00000626,BIZ-00297,Ontario Business 206,Crown Corporation,Education,736013.87,591365.99,2025-07-17,2025-07-01,Hamilton,2144,<$1M,Non-Compliant,Yes,935391184RC0001,2026-04-05
TXN-00000627,BIZ-00082,Ontario Business 382,Cooperative,Construction,3183457.67,302460.88,2026-03-20,2024-04-01,Eastern,3017,$5-25M,Exempt,No,508408088RC0001,2026-07-28
TXN-00000628,BIZ-00410,Ontario Business 417,Sole Proprietorship,Technology,4823664.77,513100.99,2025-11-05,2026-01-01,Waterloo,4978,$25-100M,Non-Compliant,Yes,816294823RC0001,2026-06-15
TXN-00000629,BIZ-00001,Ontario Business 299,Corporation,Education,3520261.33,229927.99,2026-04-16,2024-07-01,Waterloo,2318,<$1M,Exempt,Yes,987516421RC0001,2026-07-24
TXN-00000630,BIZ-00495,Ontario Business 117,Partnership,Education,513622.66,472180.83,2024-10-05,2024-07-01,Ottawa,4089,<$1M,Under Review,Yes,249420033RC0001,2026-01-14
TXN-00000631,BIZ-00301,Ontario Business 74,Partnership,Healthcare,3785558.01,136974.27,2024-01-30,2024-04-01,Northern,4794,$5-25M,Compliant,Yes,940790828RC0001,2026-07-08
TXN-00000632,BIZ-00048,Ontario Business 156,Crown Corporation,Retail,4514480.3,538846.62,2025-04-01,2024-10-01,Waterloo,4688,<$1M,Non-Compliant,No,445746487RC0001,2026-02-02
TXN-00000633,BIZ-00124,Ontario Business 247,Non-Profit,Manufacturing,3471429.78,18241.59,2025-09-19,2026-01-01,Central,3933,$5-25M,Non-Compliant,No,684314938RC0001,2026-03-14
TXN-00000634,BIZ-00146,Ontario Business 70,Crown Corporation,Manufacturing,978705.65,535190.5,2024-09-08,2025-04-01,Niagara,2807,<$1M,Compliant,Yes,865518345RC0001,2026-03-16
TXN-00000635,BIZ-00288,Ontario Business 103,Corporation,Agriculture,690250.31,58068.26,2024-02-12,2024-07-01,Niagara,402,$25-100M,Non-Compliant,No,963872125RC0001,2026-05-29
TXN-00000636,BIZ-00022,Ontario Business 104,Partnership,Mining,1216187.97,646982.45,2024-05-01,2026-01-01,Hamilton,1593,$1-5M,Non-Compliant,Yes,906317492RC0001,2026-07-01
TXN-00000637,BIZ-00323,Ontario Business 22,Cooperative,Construction,556042.07,467840.39,2024-06-04,2024-07-01,Durham,1308,<$1M,Exempt,Yes,565825031RC0001,2026-06-20
TXN-00000638,BIZ-00097,Ontario Business 292,Sole Proprietorship,Manufacturing,336075.98,603606.74,2025-04-17,2024-07-01,Ottawa,224,>$100M,Compliant,Yes,352906675RC0001,2026-05-19
TXN-00000639,BIZ-00286,Ontario Business 124,Crown Corporation,Mining,3399941.9,591401.35,2026-02-27,2024-10-01,Central,3685,>$100M,Non-Compliant,Yes,940028233RC0001,2026-04-02
TXN-00000640,BIZ-00217,Ontario Business 159,Partnership,Healthcare,4517684.84,393760.08,2025-11-28,2025-01-01,Central,2392,$25-100M,Under Review,No,367376097RC0001,2026-06-01
TXN-00000641,BIZ-00290,Ontario Business 360,Crown Corporation,Finance,1531518.28,10927.75,2024-06-09,2025-01-01,Durham,2150,>$100M,Under Review,Yes,342105364RC0001,2026-01-19
TXN-00000642,BIZ-00244,Ontario Business 325,Partnership,Mining,377440.36,208572.83,2025-09-13,2024-04-01,Waterloo,194,$1-5M,Non-Compliant,No,248648570RC0001,2026-05-14
TXN-00000643,BIZ-00459,Ontario Business 193,Non-Profit,Manufacturing,3074720.82,153187.78,2025-10-16,2024-07-01,GTA,3138,$25-100M,Under Review,Yes,328782694RC0001,2026-05-14
TXN-00000644,BIZ-00095,Ontario Business 228,Crown Corporation,Energy,4100363.89,616228.59,2024-10-29,2024-04-01,Northern,2458,>$100M,Exempt,No,659564102RC0001,2026-06-07
TXN-00000645,BIZ-00295,Ontario Business 361,Sole Proprietorship,Manufacturing,4814266.11,235489.4,2024-12-19,2025-07-01,Northern,223,<$1M,Compliant,Yes,781250446RC0001,2026-06-29
TXN-00000646,BIZ-00487,Ontario Business 463,Cooperative,Energy,3393087.39,196848.68,2024-11-11,2025-04-01,Hamilton,4872,$1-5M,Compliant,No,391011133RC0001,2026-01-15
TXN-00000647,BIZ-00188,Ontario Business 54,Cooperative,Agriculture,4277542.4,303107.79,2024-07-12,2024-10-01,Northern,842,$25-100M,Exempt,No,760719581RC0001,2026-06-06
TXN-00000648,BIZ-00028,Ontario Business 69,Partnership,Retail,3741319.32,407664.31,2025-06-26,2025-01-01,Waterloo,610,<$1M,Under Review,Yes,106696816RC0001,2026-06-26
TXN-00000649,BIZ-00141,Ontario Business 55,Cooperative,Technology,1148530.4,316461.59,2025-06-04,2024-07-01,GTA,1231,>$100M,Exempt,Yes,739348055RC0001,2026-03-29
TXN-00000650,BIZ-00419,Ontario Business 427,Crown Corporation,Energy,4967774.69,575016.01,2024-04-27,2024-10-01,Niagara,1759,$25-100M,Compliant,Yes,630289419RC0001,2026-07-15
TXN-00000651,BIZ-00311,Ontario Business 219,Cooperative,Manufacturing,1040032.99,15110.13,2024-07-04,2024-10-01,Central,848,$25-100M,Exempt,No,569123221RC0001,2026-05-17
TXN-00000652,BIZ-00319,Ontario Business 313,Sole Proprietorship,Healthcare,4530600.11,317967.25,2025-03-03,2024-10-01,Ottawa,1704,$1-5M,Non-Compliant,No,719660338RC0001,2026-07-03
TXN-00000653,BIZ-00178,Ontario Business 288,Sole Proprietorship,Mining,4734868.74,625275.14,2024-12-24,2025-10-01,Northern,524,>$100M,Under Review,No,742380317RC0001,2026-01-09
TXN-00000654,BIZ-00299,Ontario Business 459,Cooperative,Mining,1520423.61,193113.5,2026-02-07,2025-04-01,Hamilton,2986,$1-5M,Exempt,No,310421326RC0001,2026-07-13
TXN-00000655,BIZ-00232,Ontario Business 390,Non-Profit,Finance,1744902.85,271382.07,2024-10-26,2025-07-01,Durham,3510,$5-25M,Exempt,No,548494707RC0001,2026-05-30
TXN-00000656,BIZ-00184,Ontario Business 461,Cooperative,Energy,3385240.08,316016.75,2024-01-05,2025-07-01,Ottawa,4594,$25-100M,Non-Compliant,Yes,525536553RC0001,2026-04-29
TXN-00000657,BIZ-00307,Ontario Business 374,Non-Profit,Education,4616981.78,561812.24,2024-03-09,2024-07-01,Central,4800,<$1M,Non-Compliant,Yes,455813676RC0001,2026-04-16
TXN-00000658,BIZ-00258,Ontario Business 234,Corporation,Retail,4363038.48,276145.8,2025-01-21,2026-01-01,Waterloo,2926,<$1M,Compliant,No,839423425RC0001,2026-04-12
TXN-00000659,BIZ-00209,Ontario Business 430,Corporation,Education,1102639.9,457709.24,2026-04-18,2024-10-01,Durham,3042,<$1M,Non-Compliant,Yes,548319110RC0001,2026-02-06
TXN-00000660,BIZ-00391,Ontario Business 238,Partnership,Technology,4294761.22,409305.35,2024-06-15,2024-04-01,Waterloo,1294,$1-5M,Non-Compliant,Yes,218008575RC0001,2026-02-17
TXN-00000661,BIZ-00393,Ontario Business 398,Sole Proprietorship,Agriculture,63520.52,377594.88,2025-11-19,2025-04-01,Southwestern,3132,$1-5M,Exempt,No,361435663RC0001,2026-03-24
TXN-00000662,BIZ-00490,Ontario Business 369,Corporation,Retail,2557963.12,171384.7,2026-05-23,2026-01-01,Ottawa,2582,<$1M,Under Review,No,396136401RC0001,2026-04-05
TXN-00000663,BIZ-00386,Ontario Business 413,Non-Profit,Mining,1202756.8,640144.85,2024-11-16,2025-01-01,Eastern,2716,>$100M,Non-Compliant,Yes,565206355RC0001,2026-06-01
TXN-00000664,BIZ-00178,Ontario Business 115,Partnership,Mining,3561823.97,93134.99,2025-07-17,2026-01-01,Central,649,$1-5M,Compliant,Yes,170590544RC0001,2026-05-21
TXN-00000665,BIZ-00046,Ontario Business 255,Cooperative,Retail,3770566.89,297437.27,2026-02-23,2024-07-01,Ottawa,652,$5-25M,Exempt,Yes,325432405RC0001,2026-04-19
TXN-00000666,BIZ-00436,Ontario Business 14,Non-Profit,Agriculture,3051190.54,62684.58,2026-06-10,2024-04-01,Central,24,$5-25M,Non-Compliant,No,781945374RC0001,2026-01-27
TXN-00000667,BIZ-00317,Ontario Business 336,Crown Corporation,Retail,308919.66,550497.83,2025-01-05,2026-01-01,Central,4259,$1-5M,Non-Compliant,No,483982030RC0001,2026-06-03
TXN-00000668,BIZ-00377,Ontario Business 140,Sole Proprietorship,Healthcare,83376.35,194867.02,2024-01-18,2025-04-01,Ottawa,4209,$1-5M,Exempt,No,391449391RC0001,2026-05-26
TXN-00000669,BIZ-00019,Ontario Business 427,Crown Corporation,Agriculture,2215261.41,210948.06,2024-02-05,2025-07-01,Southwestern,979,$5-25M,Compliant,Yes,716076247RC0001,2026-02-22
TXN-00000670,BIZ-00235,Ontario Business 190,Crown Corporation,Construction,4906932.22,638499.84,2026-05-25,2026-01-01,Waterloo,3106,<$1M,Exempt,Yes,819860269RC0001,2026-04-19
TXN-00000671,BIZ-00301,Ontario Business 142,Corporation,Manufacturing,3802435.77,530596.49,2024-06-24,2025-04-01,Durham,1680,$25-100M,Non-Compliant,No,731325277RC0001,2026-08-01
TXN-00000672,BIZ-00187,Ontario Business 276,Sole Proprietorship,Construction,2315647.61,40126.44,2025-02-23,2024-10-01,Northern,3407,>$100M,Compliant,No,517323989RC0001,2026-05-25
TXN-00000673,BIZ-00345,Ontario Business 344,Partnership,Mining,144088.48,576182.87,2026-05-21,2024-10-01,Hamilton,3480,<$1M,Compliant,Yes,282224084RC0001,2026-07-02
TXN-00000674,BIZ-00116,Ontario Business 182,Corporation,Finance,136599.44,405579.17,2026-06-07,2025-04-01,Central,4804,$25-100M,Compliant,No,938717318RC0001,2026-05-01
TXN-00000675,BIZ-00106,Ontario Business 361,Partnership,Mining,1307508.49,126617.76,2024-12-20,2025-10-01,Eastern,1676,$25-100M,Non-Compliant,No,735930867RC0001,2026-06-27
TXN-00000676,BIZ-00044,Ontario Business 125,Cooperative,Agriculture,3677620.49,578900.56,2025-06-25,2026-01-01,GTA,926,>$100M,Compliant,Yes,228834078RC0001,2026-07-04
TXN-00000677,BIZ-00119,Ontario Business 120,Crown Corporation,Mining,1629674.5,434559.17,2024-06-12,2025-01-01,Eastern,769,$5-25M,Under Review,Yes,395800061RC0001,2026-01-21
TXN-00000678,BIZ-00323,Ontario Business 464,Crown Corporation,Technology,3346153.21,570902.95,2026-02-19,2024-07-01,Northern,4012,>$100M,Exempt,No,357686542RC0001,2026-03-04
TXN-00000679,BIZ-00382,Ontario Business 262,Crown Corporation,Mining,3229760.11,547107.53,2026-01-12,2024-07-01,Eastern,1411,$1-5M,Compliant,Yes,294400292RC0001,2026-01-14
TXN-00000680,BIZ-00157,Ontario Business 145,Non-Profit,Retail,3294386.03,465628.78,2026-06-01,2025-07-01,Ottawa,4946,$25-100M,Compliant,No,374245621RC0001,2026-05-31
TXN-00000681,BIZ-00181,Ontario Business 244,Corporation,Technology,4006273.09,632055.91,2025-11-15,2025-07-01,Waterloo,4844,<$1M,Compliant,Yes,648908030RC0001,2026-03-17
TXN-00000682,BIZ-00085,Ontario Business 69,Partnership,Healthcare,2493317.4,459255.74,2025-07-06,2025-01-01,Ottawa,1955,$25-100M,Exempt,No,325069866RC0001,2026-03-07
TXN-00000683,BIZ-00018,Ontario Business 115,Corporation,Energy,3694558.28,307498.17,2024-06-23,2025-07-01,Ottawa,4080,$1-5M,Under Review,Yes,473043658RC0001,2026-05-14
TXN-00000684,BIZ-00059,Ontario Business 120,Crown Corporation,Agriculture,817297.81,105548.48,2024-03-24,2025-07-01,Northern,3986,>$100M,Exempt,No,408972059RC0001,2026-04-14
TXN-00000685,BIZ-00090,Ontario Business 42,Corporation,Education,4765387.49,5748.65,2024-02-24,2025-10-01,Northern,357,>$100M,Under Review,Yes,984169146RC0001,2026-02-03
TXN-00000686,BIZ-00138,Ontario Business 6,Crown Corporation,Education,2164105.79,467400.38,2025-10-13,2025-07-01,Eastern,3186,$1-5M,Under Review,Yes,912130992RC0001,2026-06-28
TXN-00000687,BIZ-00126,Ontario Business 455,Cooperative,Energy,220092.64,554907.16,2024-04-17,2025-01-01,Southwestern,2100,>$100M,Exempt,No,129053837RC0001,2026-06-01
TXN-00000688,BIZ-00068,Ontario Business 420,Non-Profit,Healthcare,4209408.69,342364.1,2025-06-04,2025-04-01,Central,2225,>$100M,Non-Compliant,No,251182675RC0001,2026-04-01
TXN-00000689,BIZ-00151,Ontario Business 239,Sole Proprietorship,Technology,1444933.43,163034.03,2026-05-04,2025-04-01,Northern,883,$25-100M,Non-Compliant,No,347961947RC0001,2026-05-26
TXN-00000690,BIZ-00132,Ontario Business 301,Corporation,Retail,4066731.18,211683.05,2026-06-12,2025-04-01,Southwestern,2119,$5-25M,Exempt,No,620754781RC0001,2026-03-21
TXN-00000691,BIZ-00265,Ontario Business 35,Partnership,Energy,801095.24,87596.38,2026-06-27,2025-10-01,Southwestern,3105,$5-25M,Compliant,Yes,126722741RC0001,2026-03-06
TXN-00000692,BIZ-00122,Ontario Business 43,Crown Corporation,Agriculture,1469436.12,49778.87,2025-09-02,2024-07-01,Eastern,3579,>$100M,Exempt,No,379852046RC0001,2026-05-15
TXN-00000693,BIZ-00113,Ontario Business 316,Sole Proprietorship,Construction,2424983.71,582058.35,2024-05-15,2026-01-01,Ottawa,2966,$5-25M,Under Review,Yes,376365742RC0001,2026-01-30
TXN-00000694,BIZ-00085,Ontario Business 163,Corporation,Manufacturing,4259197.84,440342.15,2024-10-08,2024-07-01,Northern,2360,$25-100M,Under Review,Yes,346511711RC0001,2026-04-27
TXN-00000695,BIZ-00468,Ontario Business 75,Corporation,Construction,1488313.49,44838.53,2025-05-09,2025-07-01,Eastern,3912,<$1M,Compliant,No,353626448RC0001,2026-02-11
TXN-00000696,BIZ-00121,Ontario Business 306,Non-Profit,Agriculture,3320544.06,361140.76,2025-05-16,2026-01-01,Eastern,1853,$5-25M,Under Review,Yes,100690446RC0001,2026-05-16
TXN-00000697,BIZ-00175,Ontario Business 470,Non-Profit,Manufacturing,4838346.01,299079.8,2024-12-30,2024-10-01,Niagara,1855,$1-5M,Compliant,No,959098667RC0001,2026-07-17
TXN-00000698,BIZ-00393,Ontario Business 190,Corporation,Technology,2784308.62,225397.85,2025-06-03,2024-07-01,Durham,1004,<$1M,Non-Compliant,Yes,702757617RC0001,2026-01-31
