STUDENT_ID,SCHOOL_ID,SCHOOL_NAME,SCHOOL_BOARD,GRADE_LEVEL,MATH_SCORE,READING_SCORE,GRADUATION_RATE,ATTENDANCE_RATE,POSTAL_CODE,REGION,PROGRAM_TYPE,SPECIAL_EDUCATION,ESL_FLAG,INDIGENOUS_FLAG,SOCIOECONOMIC_INDEX,LAST_UPDATED
STU-0000762,School_051,Pine Hill CI,TDSB,12,46,70,0.707,0.799,K8G,Hamilton,Arts,No,No,No,7.1,2026-08-01
STU-0000763,School_065,Pine Ridge PS,HDSB,10,68,68,0.88,0.529,L2L,Northern,AP,No,No,No,3.1,2026-07-29
STU-0000764,School_038,Elm Hill PS,HDSB,5,59,54,0.621,0.907,K0D,Southwestern,Regular,Yes,No,Yes,9.9,2026-04-13
STU-0000765,School_091,Pine Valley PS,HWDSB,6,77,67,0.611,0.975,P6F,Southwestern,Arts,No,No,No,8.2,2026-02-12
STU-0000766,School_079,Pine Creek SS,PDSB,3,66,89,0.694,0.893,L2N,Hamilton,French Immersion,No,Yes,No,1.8,2026-03-16
STU-0000767,School_004,Birch Valley CI,YRDSB,7,55,83,0.636,0.776,P2A,Ottawa,IB,No,No,Yes,1.6,2026-03-18
STU-0000768,School_002,Maple Park PS,DDSB,12,43,53,0.617,0.919,M6I,Niagara,IB,Yes,No,No,8.1,2026-06-21
STU-0000769,School_026,Pine Creek PS,WRDSB,12,84,61,0.901,0.941,N2M,Durham,Regular,Yes,Yes,Yes,3.6,2026-03-06
STU-0000770,School_044,Elm Hill SS,WRDSB,10,43,66,0.702,0.83,K5C,Ottawa,IB,Yes,Yes,Yes,5.7,2026-03-19
STU-0000771,School_072,Pine Valley CI,HWDSB,2,53,81,0.818,0.658,N1O,Waterloo,STEM,No,Yes,No,4.0,2026-02-26
STU-0000772,School_018,Oak Valley SS,HWDSB,4,69,78,0.647,0.506,K5B,Northern,STEM,Yes,No,No,4.3,2026-05-19
STU-0000773,School_084,Oak Ridge SS,PDSB,4,82,47,0.66,0.574,K0I,Waterloo,STEM,No,No,No,9.4,2026-03-18
STU-0000774,School_081,Pine Hill CI,HWDSB,3,92,51,0.883,0.529,N1B,Durham,IB,Yes,No,No,4.2,2026-05-30
STU-0000775,School_020,Birch Park CI,PDSB,6,78,43,0.924,0.86,P2E,Northern,Regular,No,Yes,No,3.8,2026-03-12
STU-0000776,School_089,Cedar Ridge SS,PDSB,8,95,55,0.631,0.636,M8P,Durham,French Immersion,No,No,Yes,6.0,2026-03-21
STU-0000777,School_045,Oak Park PS,WRDSB,11,83,60,0.91,0.649,K6A,Ottawa,AP,Yes,Yes,No,9.0,2026-05-29
STU-0000778,School_061,Maple Hill SS,TDSB,9,61,52,0.67,0.87,L7L,Ottawa,IB,No,No,No,4.4,2026-05-07
STU-0000779,School_052,Elm Creek PS,HWDSB,2,80,96,0.714,0.683,N1D,GTA,French Immersion,Yes,No,Yes,3.7,2026-04-14
STU-0000780,School_036,Birch Park PS,HWDSB,12,50,67,0.835,0.822,N9H,Northern,Arts,No,No,No,9.8,2026-05-05
STU-0000781,School_009,Elm Park SS,TDSB,2,64,81,0.694,0.943,K6M,Central,Regular,Yes,Yes,No,5.2,2026-04-25
STU-0000782,School_027,Maple Creek CI,HDSB,5,41,65,0.654,0.675,N3C,Durham,IB,No,No,No,7.8,2026-04-05
STU-0000783,School_058,Elm Hill SS,DDSB,3,65,45,0.934,0.932,K0O,Waterloo,Arts,Yes,No,No,1.3,2026-02-08
STU-0000784,School_019,Elm Hill SS,TDSB,6,52,56,0.909,0.503,K6H,Southwestern,STEM,No,Yes,No,1.2,2026-06-25
STU-0000785,School_067,Elm Park PS,WRDSB,11,45,50,0.634,0.519,K1K,Central,French Immersion,Yes,Yes,No,2.1,2026-03-03
STU-0000786,School_099,Birch Hill CI,HWDSB,1,98,50,0.915,0.604,N9N,Southwestern,IB,Yes,Yes,No,1.1,2026-05-31
STU-0000787,School_093,Elm Valley PS,HDSB,2,71,93,0.618,0.682,P0P,Ottawa,Arts,Yes,Yes,No,8.2,2026-01-16
STU-0000788,School_062,Cedar Hill PS,DDSB,11,42,41,0.97,0.879,K8L,Northern,Arts,No,Yes,No,2.0,2026-02-23
STU-0000789,School_018,Elm Ridge PS,WRDSB,4,88,89,0.833,0.719,P3B,Eastern,French Immersion,Yes,Yes,Yes,1.4,2026-02-22
STU-0000790,School_066,Cedar Creek CI,PDSB,3,85,76,0.964,0.695,L6G,Central,Arts,No,Yes,No,7.2,2026-07-31
STU-0000791,School_024,Elm Valley SS,OCDSB,10,70,81,0.982,0.991,P8M,Southwestern,AP,Yes,No,No,6.4,2026-03-13
STU-0000792,School_097,Cedar Creek CI,OCDSB,4,92,69,0.901,0.699,M1P,Waterloo,IB,Yes,No,No,7.9,2026-05-07
STU-0000793,School_069,Elm Hill SS,TDSB,8,83,90,0.656,0.884,K1E,Northern,Arts,No,Yes,No,1.8,2026-02-06
STU-0000794,School_001,Elm Park CI,OCDSB,6,66,55,0.718,0.596,M2D,Niagara,STEM,Yes,Yes,No,6.3,2026-05-29
STU-0000795,School_086,Cedar Creek CI,TDSB,7,84,80,0.812,0.967,P7A,GTA,STEM,No,No,No,4.0,2026-06-06
STU-0000796,School_099,Cedar Valley PS,WRDSB,10,51,64,0.96,0.93,L2L,Ottawa,Arts,No,No,No,4.0,2026-04-08
STU-0000797,School_093,Elm Creek PS,YRDSB,4,94,96,0.679,0.995,P3G,Eastern,Arts,Yes,No,No,4.5,2026-06-05
STU-0000798,School_093,Oak Ridge PS,OCDSB,9,50,94,0.623,0.951,M5L,GTA,AP,No,No,No,1.2,2026-01-31
STU-0000799,School_092,Birch Ridge PS,HWDSB,11,49,47,0.719,0.98,N5I,Southwestern,Arts,No,Yes,No,4.1,2026-02-12
STU-0000800,School_061,Oak Hill SS,HWDSB,9,82,44,0.974,0.544,M4L,Central,AP,No,No,No,8.5,2026-04-03
STU-0000801,School_061,Elm Ridge PS,TDSB,1,75,41,0.928,0.509,P0I,Central,Arts,No,No,No,5.5,2026-02-16
STU-0000802,School_028,Maple Park CI,HWDSB,11,48,49,0.717,0.582,L9O,Eastern,Arts,No,No,No,1.6,2026-07-16
STU-0000803,School_004,Maple Hill SS,WRDSB,11,86,62,0.973,0.808,P5I,Waterloo,Arts,Yes,No,No,6.5,2026-04-02
STU-0000804,School_052,Maple Creek SS,HDSB,3,46,88,0.871,0.886,N8I,GTA,French Immersion,No,No,No,7.2,2026-03-22
STU-0000805,School_036,Oak Creek CI,DDSB,4,94,72,0.615,0.6,K4G,Northern,AP,No,Yes,No,4.7,2026-05-17
STU-0000806,School_016,Pine Hill CI,DDSB,1,94,43,0.665,0.8,P0P,Hamilton,AP,No,Yes,Yes,6.8,2026-07-11
STU-0000807,School_019,Cedar Valley SS,YRDSB,8,59,49,0.802,0.518,L8N,Waterloo,Regular,No,Yes,No,1.0,2026-07-20
STU-0000808,School_012,Elm Valley SS,PDSB,12,94,50,0.808,0.746,M0A,Northern,AP,Yes,No,No,8.1,2026-06-12
STU-0000809,School_076,Oak Park CI,WRDSB,5,83,45,0.701,0.731,L9I,Waterloo,IB,Yes,Yes,No,8.4,2026-05-25
STU-0000810,School_019,Birch Park CI,TDSB,3,100,70,0.96,0.866,P4B,Niagara,STEM,Yes,No,No,8.6,2026-05-14
STU-0000811,School_031,Cedar Hill PS,HWDSB,10,64,85,0.817,0.862,N1F,Northern,French Immersion,No,Yes,No,9.2,2026-01-10
STU-0000812,School_027,Elm Hill SS,DDSB,1,86,81,0.742,0.861,M2N,Niagara,Regular,No,Yes,No,6.5,2026-01-11
STU-0000813,School_059,Birch Hill PS,PDSB,7,41,94,0.72,0.857,M1F,Niagara,IB,Yes,Yes,No,9.7,2026-05-25
STU-0000814,School_009,Pine Ridge CI,HWDSB,5,53,57,0.963,0.55,M3K,Ottawa,French Immersion,No,Yes,No,10.0,2026-07-21
STU-0000815,School_034,Cedar Creek PS,YRDSB,3,40,49,0.769,0.752,K7C,Central,AP,Yes,No,Yes,4.6,2026-02-13
STU-0000816,School_098,Pine Ridge PS,PDSB,3,55,61,0.638,0.614,P5P,Northern,IB,No,Yes,No,4.5,2026-02-18
STU-0000817,School_009,Elm Valley PS,TDSB,9,63,80,0.737,0.523,P9C,Hamilton,AP,No,No,No,1.6,2026-05-01
STU-0000818,School_057,Pine Creek PS,HWDSB,2,67,61,0.97,0.971,L7B,Northern,AP,Yes,Yes,No,5.9,2026-03-06
STU-0000819,School_061,Pine Valley SS,WRDSB,12,64,100,0.819,0.681,N3K,Southwestern,Regular,No,Yes,Yes,3.8,2026-06-18
STU-0000820,School_068,Cedar Valley SS,HDSB,3,63,53,0.986,0.797,K9C,Southwestern,AP,No,No,Yes,2.3,2026-04-14
STU-0000821,School_100,Cedar Valley CI,TDSB,12,73,94,0.846,0.794,L3G,Hamilton,IB,Yes,Yes,No,7.2,2026-02-14
STU-0000822,School_098,Birch Park CI,TDSB,11,96,43,0.918,0.977,L3E,Southwestern,IB,No,No,No,5.5,2026-07-10
STU-0000823,School_032,Oak Park PS,YRDSB,7,42,71,0.787,0.761,N7G,Hamilton,Arts,No,No,No,2.0,2026-07-03
STU-0000824,School_059,Maple Valley PS,TDSB,10,81,49,0.69,0.886,K6P,Hamilton,French Immersion,Yes,No,No,8.8,2026-02-07
STU-0000825,School_029,Oak Valley PS,TDSB,8,61,83,0.886,0.765,P8C,Waterloo,IB,No,No,No,3.5,2026-03-09
STU-0000826,School_057,Cedar Creek SS,PDSB,12,79,42,0.64,0.804,M0H,GTA,Arts,Yes,No,No,1.4,2026-01-02
STU-0000827,School_040,Birch Ridge CI,HDSB,11,87,43,0.804,0.615,M6E,Northern,French Immersion,No,Yes,Yes,7.7,2026-04-14
STU-0000828,School_012,Cedar Ridge CI,DDSB,4,88,59,0.686,0.811,M6I,Niagara,Regular,Yes,Yes,No,8.2,2026-01-31
STU-0000829,School_051,Cedar Hill SS,OCDSB,9,98,76,0.857,0.937,N5H,GTA,Arts,Yes,No,No,6.9,2026-07-08
STU-0000830,School_012,Cedar Park PS,HDSB,12,99,64,0.743,0.74,K8L,Hamilton,IB,Yes,No,Yes,9.7,2026-04-02
STU-0000831,School_022,Oak Park PS,WRDSB,12,82,77,0.645,0.861,P0K,Eastern,Arts,Yes,No,Yes,1.5,2026-03-10
STU-0000832,School_094,Pine Park PS,PDSB,8,67,100,0.82,0.672,P3P,GTA,Regular,No,No,No,7.2,2026-06-24
STU-0000833,School_083,Birch Valley PS,HWDSB,8,78,49,0.607,0.6,M7M,Waterloo,AP,No,Yes,Yes,8.9,2026-04-07
STU-0000834,School_035,Oak Creek CI,WRDSB,3,73,49,0.697,0.901,K9D,Niagara,STEM,Yes,No,Yes,3.9,2026-05-03
STU-0000835,School_051,Birch Valley SS,HWDSB,6,56,92,0.802,0.908,N6D,Southwestern,French Immersion,No,No,No,2.3,2026-06-17
STU-0000836,School_042,Pine Creek CI,OCDSB,12,93,97,0.803,0.967,L3G,Durham,AP,No,No,No,4.4,2026-02-06
STU-0000837,School_033,Maple Creek PS,WRDSB,2,62,72,0.87,0.781,P3M,Niagara,Regular,No,No,No,5.0,2026-05-12
STU-0000838,School_021,Birch Hill SS,DDSB,1,94,69,0.89,0.712,N8L,Southwestern,AP,No,Yes,Yes,4.3,2026-05-15
STU-0000839,School_075,Pine Creek CI,WRDSB,3,88,79,0.931,0.954,L9N,Hamilton,French Immersion,No,No,Yes,6.4,2026-01-26
STU-0000840,School_023,Oak Creek PS,DDSB,1,73,89,0.863,0.98,K3K,GTA,IB,Yes,No,No,7.3,2026-02-23
STU-0000841,School_081,Elm Creek CI,YRDSB,9,52,61,0.647,0.809,K5G,Hamilton,STEM,No,No,No,5.6,2026-03-30
STU-0000842,School_050,Birch Park PS,PDSB,12,78,84,0.966,0.903,L6J,Northern,Arts,Yes,No,No,5.8,2026-02-20
STU-0000843,School_052,Birch Hill PS,PDSB,5,55,59,0.651,0.625,L9H,Waterloo,AP,No,No,No,6.5,2026-01-11
STU-0000844,School_002,Cedar Hill CI,HWDSB,3,86,51,0.838,0.964,N9G,Ottawa,STEM,No,No,No,7.3,2026-02-09
STU-0000845,School_042,Oak Creek PS,DDSB,2,80,64,0.718,0.691,L3A,Ottawa,Arts,Yes,No,No,1.2,2026-03-20
STU-0000846,School_058,Elm Ridge CI,DDSB,2,63,50,0.879,0.994,N2K,Northern,IB,Yes,Yes,No,8.9,2026-04-15
STU-0000847,School_062,Oak Creek PS,WRDSB,8,66,68,0.928,0.737,P3B,Ottawa,Arts,Yes,No,No,1.5,2026-06-26
STU-0000848,School_080,Maple Hill PS,HWDSB,11,58,79,0.62,0.59,L5B,Niagara,Regular,No,Yes,No,2.9,2026-06-11
STU-0000849,School_046,Elm Valley CI,TDSB,4,54,66,0.787,0.774,K8D,Niagara,AP,Yes,Yes,No,8.4,2026-05-14
STU-0000850,School_014,Maple Creek PS,WRDSB,10,84,86,0.675,0.576,K2K,Central,AP,No,No,No,4.0,2026-04-18
STU-0000851,School_075,Oak Park CI,HWDSB,6,56,44,0.624,0.599,N7O,Waterloo,AP,No,Yes,Yes,3.1,2026-01-26
STU-0000852,School_033,Pine Park SS,PDSB,1,59,99,0.819,0.871,P9A,Niagara,French Immersion,No,No,No,1.6,2026-03-09
STU-0000853,School_033,Elm Creek CI,TDSB,7,60,77,0.689,0.957,K0C,Eastern,STEM,Yes,Yes,No,7.5,2026-04-28
STU-0000854,School_014,Cedar Creek CI,WRDSB,4,76,96,0.634,0.763,L6N,Hamilton,IB,No,No,No,5.7,2026-07-07
STU-0000855,School_019,Maple Creek SS,DDSB,5,83,90,0.608,0.715,L7A,Northern,French Immersion,No,No,No,2.4,2026-05-07
STU-0000856,School_100,Maple Valley PS,DDSB,10,88,70,0.767,0.92,M1L,Central,Regular,Yes,Yes,No,9.1,2026-01-26
STU-0000857,School_022,Oak Hill SS,TDSB,11,93,53,0.697,0.92,N7I,Hamilton,IB,No,No,No,7.7,2026-06-05
STU-0000858,School_054,Elm Hill PS,TDSB,4,89,48,0.612,0.698,K1P,Hamilton,Regular,Yes,Yes,Yes,3.7,2026-03-14
STU-0000859,School_017,Pine Hill SS,YRDSB,1,88,99,0.914,0.586,P8L,Central,French Immersion,No,No,No,4.1,2026-05-16
STU-0000860,School_029,Pine Creek PS,OCDSB,8,70,95,0.806,0.799,L8I,Eastern,French Immersion,Yes,Yes,No,2.3,2026-03-10
STU-0000861,School_099,Birch Creek PS,TDSB,1,92,46,0.971,0.514,K8P,Niagara,STEM,Yes,No,No,2.7,2026-02-23
STU-0000862,School_024,Elm Valley PS,YRDSB,12,82,52,0.848,0.962,P5H,Southwestern,Regular,Yes,Yes,No,7.5,2026-04-02
STU-0000863,School_045,Elm Park PS,PDSB,5,99,61,0.68,0.839,N3B,GTA,French Immersion,Yes,Yes,Yes,7.0,2026-04-23
STU-0000864,School_032,Cedar Ridge SS,DDSB,6,42,88,0.712,0.653,N2F,GTA,STEM,Yes,No,No,5.3,2026-03-30
STU-0000865,School_032,Birch Hill CI,OCDSB,10,77,95,0.971,0.552,K0E,Durham,Regular,Yes,Yes,No,2.5,2026-04-14
STU-0000866,School_036,Elm Hill PS,PDSB,7,99,66,0.654,0.809,K7H,GTA,Arts,Yes,No,No,4.2,2026-04-30
STU-0000867,School_072,Cedar Hill CI,HWDSB,11,43,73,0.727,0.853,L0B,Ottawa,STEM,No,No,No,9.4,2026-06-27
STU-0000868,School_075,Birch Hill SS,OCDSB,8,98,97,0.813,0.501,P0L,Northern,IB,No,No,No,1.3,2026-05-16
STU-0000869,School_074,Cedar Park SS,YRDSB,3,94,58,0.931,0.882,M3I,Waterloo,Arts,Yes,No,No,3.6,2026-04-01
STU-0000870,School_074,Pine Valley CI,OCDSB,2,67,86,0.791,0.565,K4A,Northern,Arts,No,No,No,2.7,2026-03-03
STU-0000871,School_082,Cedar Park CI,DDSB,4,48,57,0.893,0.691,P9M,Hamilton,AP,Yes,Yes,No,1.7,2026-02-28
STU-0000872,School_053,Birch Ridge SS,WRDSB,1,80,100,0.678,0.715,P7J,Northern,Arts,Yes,Yes,No,1.2,2026-02-20
STU-0000873,School_012,Maple Valley PS,PDSB,3,89,44,0.909,0.678,M0D,Hamilton,STEM,Yes,Yes,No,8.4,2026-07-08
STU-0000874,School_055,Cedar Park PS,HDSB,5,49,78,0.707,0.905,P8B,Niagara,IB,Yes,No,No,5.9,2026-06-19
STU-0000875,School_081,Cedar Creek CI,WRDSB,4,98,59,0.849,0.935,L9P,Waterloo,IB,Yes,Yes,No,8.4,2026-05-01
STU-0000876,School_009,Maple Park SS,OCDSB,11,92,93,0.774,0.572,M8B,Hamilton,STEM,No,Yes,No,9.8,2026-02-19
STU-0000877,School_070,Maple Hill SS,YRDSB,7,45,51,0.816,0.552,N4D,Eastern,French Immersion,Yes,No,No,8.8,2026-06-12
STU-0000878,School_100,Pine Creek CI,HDSB,10,49,93,0.629,0.809,P1N,GTA,French Immersion,Yes,No,No,1.9,2026-02-04
STU-0000879,School_048,Elm Ridge SS,PDSB,10,51,49,0.946,0.885,P1K,Eastern,IB,No,Yes,Yes,6.3,2026-05-18
STU-0000880,School_058,Birch Ridge SS,OCDSB,8,52,61,0.868,0.59,K6D,GTA,Regular,Yes,No,Yes,2.8,2026-06-26
STU-0000881,School_040,Pine Valley SS,PDSB,1,87,47,0.863,0.544,P0A,Central,French Immersion,No,Yes,No,7.1,2026-06-18
STU-0000882,School_016,Cedar Valley CI,OCDSB,9,73,53,0.654,0.827,P3P,Southwestern,AP,Yes,Yes,No,1.2,2026-01-14
STU-0000883,School_058,Oak Hill CI,HDSB,2,70,60,0.875,0.698,P3O,Waterloo,AP,No,No,No,4.6,2026-06-29
STU-0000884,School_059,Cedar Valley CI,HDSB,4,89,52,0.94,0.926,L7E,Southwestern,Regular,Yes,Yes,No,6.6,2026-06-08
STU-0000885,School_013,Maple Creek CI,DDSB,7,87,87,0.954,0.767,P6D,Central,IB,No,Yes,No,9.4,2026-07-11
STU-0000886,School_031,Pine Creek PS,TDSB,8,65,66,0.79,0.76,P9N,Durham,IB,Yes,No,No,7.7,2026-05-23
STU-0000887,School_038,Elm Ridge SS,OCDSB,4,59,57,0.833,0.902,K2O,Durham,AP,No,Yes,No,1.1,2026-05-03
STU-0000888,School_004,Birch Hill PS,PDSB,4,59,90,0.678,0.652,P6N,Southwestern,French Immersion,Yes,Yes,Yes,5.5,2026-05-20
STU-0000889,School_042,Maple Creek PS,PDSB,12,82,65,0.703,0.573,M0A,Waterloo,Arts,No,No,No,2.4,2026-07-24
STU-0000890,School_001,Birch Creek SS,HDSB,9,83,47,0.903,0.9,M1A,Eastern,IB,Yes,Yes,No,5.7,2026-05-03
STU-0000891,School_053,Birch Ridge CI,HWDSB,10,70,47,0.934,0.702,N9A,Waterloo,AP,No,Yes,No,3.2,2026-04-03
STU-0000892,School_005,Oak Creek PS,HWDSB,11,79,54,0.854,0.531,K9F,Waterloo,Regular,No,No,No,3.1,2026-02-24
STU-0000893,School_012,Maple Ridge PS,TDSB,10,90,92,0.755,0.544,P4B,Central,Arts,No,Yes,No,4.4,2026-05-27
STU-0000894,School_098,Oak Creek CI,YRDSB,6,46,65,0.614,0.915,P6D,Northern,Arts,Yes,No,No,10.0,2026-06-28
STU-0000895,School_069,Oak Creek PS,PDSB,2,99,54,0.738,0.812,N1G,Niagara,IB,No,Yes,No,7.9,2026-03-16
STU-0000896,School_090,Birch Valley CI,OCDSB,10,73,56,0.777,0.597,M1N,Waterloo,French Immersion,Yes,Yes,No,1.9,2026-05-25
STU-0000897,School_006,Cedar Valley SS,YRDSB,11,81,85,0.984,0.871,N1N,Northern,STEM,No,No,No,4.4,2026-04-21
STU-0000898,School_096,Pine Ridge CI,PDSB,7,63,69,0.906,0.899,L8A,Northern,Arts,Yes,No,Yes,7.6,2026-06-12
STU-0000899,School_018,Elm Hill PS,PDSB,10,89,83,0.668,0.863,M2N,Niagara,Arts,Yes,Yes,No,5.4,2026-04-10
STU-0000900,School_044,Oak Hill CI,HWDSB,7,62,83,0.872,0.923,L3J,Eastern,IB,No,No,Yes,9.8,2026-04-14
STU-0000901,School_098,Elm Park CI,YRDSB,2,61,93,0.798,0.884,L8D,Southwestern,Arts,Yes,Yes,No,2.8,2026-04-22
STU-0000902,School_095,Elm Ridge SS,TDSB,1,95,64,0.761,0.583,N1E,Ottawa,Regular,Yes,Yes,No,3.7,2026-06-30
STU-0000903,School_017,Maple Hill SS,YRDSB,10,85,42,0.937,0.559,N1M,Southwestern,IB,No,No,Yes,1.8,2026-02-15
STU-0000904,School_098,Pine Hill SS,HWDSB,12,89,73,0.852,0.542,N5A,Northern,French Immersion,No,Yes,Yes,2.1,2026-05-28
STU-0000905,School_044,Oak Valley SS,HWDSB,10,50,81,0.666,0.79,K2I,GTA,STEM,Yes,No,No,7.2,2026-07-14
STU-0000906,School_086,Maple Valley PS,HDSB,9,87,85,0.981,0.661,K7A,Northern,Regular,No,No,No,5.1,2026-06-28
STU-0000907,School_055,Oak Creek CI,TDSB,5,88,55,0.881,0.557,N8E,GTA,AP,No,No,No,8.2,2026-03-27
STU-0000908,School_032,Oak Hill SS,PDSB,4,59,93,0.647,0.879,K7D,Eastern,French Immersion,No,No,No,1.3,2026-01-31
STU-0000909,School_038,Pine Valley PS,PDSB,6,76,70,0.716,0.735,N6J,Eastern,Arts,Yes,Yes,No,8.3,2026-01-19
STU-0000910,School_037,Pine Park PS,OCDSB,6,57,97,0.983,0.763,K4L,Ottawa,French Immersion,Yes,No,No,1.4,2026-03-29
STU-0000911,School_023,Cedar Valley SS,OCDSB,8,57,51,0.654,0.781,K9N,Eastern,IB,Yes,Yes,No,7.1,2026-06-20
STU-0000912,School_044,Pine Ridge PS,HDSB,5,68,66,0.953,0.976,P6G,Durham,IB,Yes,Yes,No,5.3,2026-06-14
STU-0000913,School_055,Maple Hill SS,HWDSB,5,54,72,0.686,0.686,N8P,Southwestern,IB,No,No,No,2.1,2026-03-12
STU-0000914,School_078,Maple Creek CI,DDSB,6,50,79,0.974,0.772,N1P,Waterloo,AP,No,Yes,No,1.6,2026-06-13
STU-0000915,School_001,Birch Hill PS,HDSB,8,81,97,0.813,0.874,L9M,Southwestern,STEM,No,No,No,6.4,2026-01-20
STU-0000916,School_087,Pine Ridge SS,DDSB,8,43,91,0.961,0.864,M9F,Niagara,IB,Yes,No,Yes,2.2,2026-04-06
STU-0000917,School_067,Pine Park PS,DDSB,2,66,47,0.656,0.791,L4A,Ottawa,AP,No,No,No,3.3,2026-02-19
STU-0000918,School_062,Maple Valley SS,PDSB,1,62,50,0.798,0.619,P6H,Eastern,Regular,Yes,Yes,No,9.5,2026-01-31
STU-0000919,School_064,Oak Ridge PS,WRDSB,8,69,75,0.611,0.696,K0C,Central,Arts,Yes,Yes,No,1.5,2026-04-25
STU-0000920,School_074,Elm Valley PS,TDSB,12,41,94,0.651,0.64,N3M,Eastern,French Immersion,No,Yes,No,5.1,2026-07-11
STU-0000921,School_002,Cedar Creek CI,HWDSB,8,46,84,0.881,0.584,P3K,Eastern,Arts,No,Yes,No,5.0,2026-02-01
STU-0000922,School_004,Cedar Valley CI,PDSB,6,47,73,0.903,0.854,L9N,Eastern,AP,No,Yes,No,5.5,2026-01-13
STU-0000923,School_004,Elm Valley PS,TDSB,1,82,88,0.733,0.515,P8F,Niagara,STEM,Yes,No,No,7.8,2026-04-17
STU-0000924,School_072,Maple Park PS,DDSB,1,52,74,0.812,0.684,K6P,Ottawa,AP,No,No,No,8.4,2026-05-02
STU-0000925,School_030,Birch Valley SS,OCDSB,11,46,88,0.929,0.818,P0I,Hamilton,Regular,Yes,Yes,No,7.4,2026-01-27
STU-0000926,School_005,Maple Hill PS,HDSB,5,71,42,0.858,0.645,P8K,Niagara,AP,Yes,No,No,1.8,2026-03-06
STU-0000927,School_033,Cedar Park SS,HDSB,7,46,74,0.724,0.816,K8N,Niagara,French Immersion,No,Yes,No,7.9,2026-05-09
STU-0000928,School_036,Pine Hill CI,PDSB,9,61,92,0.694,0.534,K4H,Durham,STEM,Yes,Yes,Yes,3.4,2026-01-01
STU-0000929,School_006,Birch Park SS,OCDSB,12,77,94,0.704,0.838,P9P,Niagara,IB,Yes,Yes,No,5.7,2026-02-11
STU-0000930,School_059,Elm Valley PS,DDSB,6,42,88,0.674,0.819,P0D,Ottawa,AP,Yes,Yes,No,3.3,2026-04-10
STU-0000931,School_095,Pine Creek PS,OCDSB,1,68,55,0.907,0.829,L6E,GTA,French Immersion,Yes,No,No,8.5,2026-01-25
STU-0000932,School_025,Elm Hill CI,WRDSB,11,80,82,0.805,0.655,N0P,Ottawa,STEM,No,Yes,Yes,7.0,2026-01-22
STU-0000933,School_046,Cedar Hill PS,HWDSB,12,77,77,0.7,0.91,N6K,Waterloo,Arts,No,No,No,4.6,2026-01-18
STU-0000934,School_090,Elm Hill CI,DDSB,3,41,67,0.809,0.928,N9N,Ottawa,French Immersion,No,Yes,No,3.0,2026-07-20
STU-0000935,School_062,Maple Hill PS,OCDSB,12,54,59,0.771,0.844,L7E,Waterloo,Regular,Yes,Yes,Yes,6.8,2026-05-26
STU-0000936,School_092,Oak Ridge PS,PDSB,9,71,65,0.697,0.933,M0C,Southwestern,IB,Yes,Yes,Yes,4.7,2026-07-21
STU-0000937,School_073,Elm Park CI,OCDSB,8,88,48,0.86,0.628,P4M,Eastern,IB,No,Yes,No,8.1,2026-01-24
STU-0000938,School_033,Oak Park SS,YRDSB,11,94,94,0.933,0.616,N2P,Eastern,Regular,Yes,No,No,6.1,2026-07-19
STU-0000939,School_050,Cedar Hill CI,WRDSB,7,97,96,0.836,0.678,M4F,Niagara,AP,Yes,No,No,2.7,2026-05-26
STU-0000940,School_022,Elm Hill PS,HWDSB,12,40,41,0.833,0.987,P9G,Waterloo,AP,Yes,No,No,3.8,2026-02-27
STU-0000941,School_095,Pine Valley CI,PDSB,11,93,89,0.648,0.654,N2F,GTA,Regular,Yes,No,No,2.6,2026-05-18
STU-0000942,School_060,Maple Hill SS,WRDSB,9,73,81,0.898,0.775,P8H,Eastern,STEM,No,Yes,No,1.3,2026-02-16
STU-0000943,School_046,Oak Park PS,YRDSB,6,88,82,0.955,0.503,N8N,Central,STEM,No,Yes,No,3.5,2026-04-18
STU-0000944,School_069,Birch Hill CI,PDSB,4,91,58,0.979,0.782,L1K,Central,French Immersion,Yes,Yes,No,4.1,2026-06-13
STU-0000945,School_008,Elm Hill CI,DDSB,7,80,45,0.938,0.779,P0C,Waterloo,French Immersion,No,Yes,No,6.3,2026-05-16
STU-0000946,School_096,Elm Ridge PS,HWDSB,5,59,55,0.82,0.671,P3N,Hamilton,IB,Yes,No,No,9.4,2026-03-20
STU-0000947,School_041,Cedar Park PS,YRDSB,12,50,96,0.912,0.56,K3P,Waterloo,AP,Yes,Yes,Yes,3.8,2026-03-24
STU-0000948,School_044,Elm Creek PS,TDSB,2,82,78,0.934,0.849,N4N,Eastern,Regular,Yes,Yes,No,5.8,2026-06-17
STU-0000949,School_029,Elm Hill PS,TDSB,11,65,91,0.952,0.574,L1E,Southwestern,STEM,Yes,Yes,Yes,5.7,2026-06-04
STU-0000950,School_100,Maple Hill CI,TDSB,10,44,55,0.901,0.686,K1D,Northern,Arts,Yes,No,No,9.1,2026-02-13
STU-0000951,School_100,Cedar Hill PS,HWDSB,12,81,100,0.96,0.893,P5C,Eastern,French Immersion,No,Yes,No,3.2,2026-01-08
STU-0000952,School_029,Pine Ridge SS,DDSB,6,63,87,0.609,0.919,L3N,GTA,IB,Yes,Yes,Yes,3.2,2026-07-30
STU-0000953,School_086,Pine Hill CI,YRDSB,1,91,89,0.936,0.648,L1E,Niagara,STEM,No,No,No,9.9,2026-07-01
